symbol,earnings_date,eps_estimate,reported_eps,surprise
SRPT,2021-08-04,-1.28,-2.3,-80.29
SRPT,2021-05-05,-1.74,-2.1,-20.41
SRPT,2021-03-01,-1.78,-2.4,-34.73
SRPT,2020-11-05,-1.64,-1.93,-17.37
SRPT,2020-08-05,-1.68,-1.93,-14.79
SRPT,2020-05-06,-1.88,-0.23,+87.74
SRPT,2020-02-26,-1.86,-3.16,-69.68
SRPT,2019-11-07,-1.35,-1.7,-25.98
SRPT,2019-08-07,-1.37,-1.39,-1.19
SRPT,2019-05-08,-1.7,-1.07,+37.08
SRPT,2019-02-27,-1.02,-2.05,-101.76
SRPT,2018-10-24,-0.81,-1.15,-42.4
SRPT,2018-08-08,-0.89,-1.67,-87.78
SRPT,2018-05-03,-0.3,-0.55,-83.33
SRPT,2018-03-01,-0.32,-0.37,-16.08
SRPT,2017-10-25,-0.85,-0.76,+10.38
SRPT,2017-07-19,-0.91,-0.46,+49.36
SRPT,2017-04-27,-0.32,-0.71,-124.21
SRPT,2017-02-28,-1.33,-0.87,+34.39
SRPT,2016-10-27,-1.32,-1.18,+10.29
SRPT,2016-07-19,-1.19,-1.35,-13.13
SRPT,2016-05-05,-1.28,-1.31,-2.04
SRPT,2016-02-25,-1.18,-1.44,-22.03
SRPT,2015-11-05,-1.18,-1.25,-5.93
SRPT,2015-08-06,-1.21,-1.01,+16.82
SRPT,2015-05-07,-1,-1.49,-48.26
SRPT,2015-02-26,-0.82,-1.08,-32.46
SRPT,2014-11-06,-0.96,-0.71,+25.72
SRPT,2014-08-07,-0.76,-0.85,-12.24
SRPT,2014-05-08,-0.8,-0.75,+5.91
SRPT,2014-02-27,-0.69,-0.23,+66.87
SRPT,2013-11-12,-0.65,-1.24,-91.51
SRPT,2013-08-08,-0.61,-0.6,+1.49
SRPT,2013-05-09,-0.62,-1.32,-112.62
SRPT,2013-03-07,-0.29,-2.36,-704.55
SRPT,2012-11-07,-0.28,-0.3,-5.26
SRPT,2012-08-07,-0.21,0.35,+265.09
SRPT,2012-05-10,-0.44,-0.78,-77.27
SRPT,2012-03-01,-0.33,-0.06,+81.82
SRPT,2011-11-03,-0.35,-0.18,+48.57
SRPT,2011-08-04,-0.4,0.06,+115.15
SRPT,2011-05-05,-0.19,0.12,+162.5
SRPT,2011-03-10,-0.42,-0.42,-
SRPT,2010-11-09,-0.36,-0.42,-16.67
SRPT,2010-08-09,-0.3,-0.9,-200
SRPT,2010-05-10,-0.27,-0.06,+77.78
SRPT,2010-03-16,-0.27,0.18,+166.67
SRPT,2009-11-09,-0.39,-0.48,-23.08
SRPT,2009-08-10,-0.12,-1.38,-1050
SRPT,2009-05-11,-0.27,-0.06,+77.78
SRPT,2009-03-10,-0.36,-0.06,+83.33
SRPT,2008-11-10,-0.39,-0.48,-23.08
SRPT,2008-08-11,-0.45,-0.12,+73.33
SRPT,2008-05-12,-0.45,-1.38,-206.67
SRPT,2008-03-12,-0.48,-0.42,+12.5
SRPT,2007-11-06,-0.72,-0.78,-8.33
SRPT,2007-08-08,-0.75,-0.96,-28
SRPT,2007-05-09,-0.78,-1.08,-38.46
SRPT,2007-03-15,-0.84,-0.96,-14.29
SRPT,2006-11-08,-0.84,-0.78,+7.14
SRPT,2006-08-08,-0.66,-0.78,-18.18
SRPT,2006-05-05,-0.36,-1.08,-200
SRPT,2006-03-08,-0.63,-0.6,+4.76
SRPT,2005-11-04,-0.76,-0.24,+68.42
SRPT,2005-08-08,-0.7,-0.66,+5.71
SRPT,2005-05-09,-0.72,-0.78,-8.33
SRPT,2005-03-08,-0.87,-0.84,+3.45
SRPT,2004-11-04,-0.84,-0.84,-
SRPT,2004-08-05,-1.23,-1.2,+2.44
SRPT,2004-05-05,-0.84,-1.26,-50
SRPT,2004-03-09,-0.88,-1.26,-43.18
SRPT,2003-11-04,-0.8,-0.9,-12.5
SRPT,2003-08-05,-0.72,-0.72,-
SRPT,2003-05-06,-0.99,-0.78,+21.21
SRPT,2003-03-11,-1.29,-0.9,+30.23
SRPT,2002-08-06,-1.08,-1.8,-66.67
SRPT,2002-05-07,-1.02,-1.98,-94.12
SRPT,2002-03-12,-1.14,-1.2,-5.26
T,2025-07-22,-,-,-
T,2025-04-22,-,-,-
T,2025-01-22,-,-,-
T,2024-10-23,0.57,-,-
T,2024-07-24,0.57,0.57,-0.29
T,2024-04-24,0.54,0.55,+2.4
T,2024-01-24,0.56,0.54,-2.92
T,2023-10-19,0.62,0.64,+3.35
T,2023-07-26,0.6,0.63,+4.3
T,2023-04-20,0.59,0.6,+2.53
T,2023-01-25,0.57,0.61,+6.96
T,2022-10-20,0.61,0.68,+11.19
T,2022-07-21,0.61,0.65,+7.25
T,2022-04-21,0.75,0.77,+2.14
T,2022-01-26,0.76,0.78,+2.86
T,2021-10-21,0.78,0.87,+11.4
T,2021-07-22,0.79,0.89,+12.18
T,2021-04-22,0.78,0.86,+10.82
T,2021-01-27,0.73,0.75,+3.08
T,2020-10-22,0.76,0.76,+0.13
T,2020-07-23,0.79,0.83,+4.66
T,2020-04-22,0.85,0.84,-0.91
T,2020-01-29,0.87,0.89,+2.4
T,2019-10-28,0.93,0.94,+0.74
T,2019-07-24,0.89,0.89,-0.19
T,2019-04-24,0.86,0.86,+0.22
T,2019-01-30,0.86,0.86,-0.26
T,2018-10-24,0.94,0.9,-4.19
T,2018-07-24,0.85,0.91,+7.47
T,2018-04-25,0.87,0.85,-2.44
T,2018-01-31,0.65,0.78,+19.74
T,2017-10-24,0.75,0.74,-0.68
T,2017-07-25,0.73,0.79,+7.71
T,2017-04-25,0.74,0.74,+0.14
T,2017-01-25,0.66,0.66,-0.02
T,2016-10-22,0.74,0.74,+0.24
T,2016-07-21,0.72,0.72,+0.34
T,2016-04-26,0.69,0.72,+4.17
T,2016-01-26,0.63,0.63,-0.4
T,2015-10-22,0.69,0.74,+7.62
T,2015-07-23,0.63,0.69,+9.64
T,2015-04-22,0.62,0.63,+2.16
T,2015-01-27,0.54,0.55,+1.51
T,2014-10-22,0.64,0.63,-1.17
T,2014-07-23,0.63,0.62,-1.28
T,2014-04-22,0.7,0.71,+1.66
T,2014-01-28,0.5,0.53,+5.54
T,2013-10-23,0.65,0.66,+1.26
T,2013-07-23,0.68,0.67,-1.87
T,2013-04-23,0.64,0.64,-0.16
T,2013-01-24,0.45,0.44,-3.2
T,2012-10-24,0.6,0.63,+4.98
T,2012-07-24,0.63,0.66,+5.4
T,2012-04-24,0.57,0.6,+4.75
T,2012-01-26,0.43,0.42,-2.26
T,2011-10-20,0.61,0.61,+0.14
T,2011-07-21,0.59,0.6,+0.98
T,2011-04-20,0.57,0.57,+0.21
T,2011-01-27,0.54,0.55,+1.31
T,2010-10-21,0.55,0.55,+0.19
T,2010-07-22,0.57,0.61,+7.58
T,2010-04-21,0.54,0.59,+8.29
T,2010-01-28,0.51,0.51,-0.05
T,2009-10-22,0.5,0.54,+8.33
T,2009-07-23,0.51,0.54,+6.27
T,2009-04-22,0.48,0.53,+9.68
T,2009-01-28,0.65,0.64,-1.5
T,2008-10-22,0.71,0.67,-5.52
T,2008-07-23,0.76,0.76,-0.22
T,2008-04-22,0.74,0.74,-0.11
T,2008-01-24,0.71,0.71,-0.17
T,2007-10-23,0.71,0.71,-
T,2007-07-24,0.67,0.7,+4.36
T,2007-04-24,0.61,0.65,+6.29
T,2007-01-25,0.6,0.61,+2.46
T,2006-10-23,0.58,0.63,+8.55
T,2006-07-25,0.53,0.58,+9.43
T,2006-04-25,0.49,0.52,+7.22
T,2006-01-26,0.45,0.48,+7.23
T,2005-10-20,0.41,0.47,+13.94
T,2005-07-21,0.37,0.43,+16.7
T,2005-04-25,0.33,0.34,+2.51
T,2005-01-26,0.33,0.34,+2.9
T,2004-10-21,0.38,0.38,-0.42
T,2004-07-22,0.36,0.4,+12.12
T,2004-04-21,0.32,0.37,+13.9
T,2004-01-27,0.34,0.34,-0.35
T,2003-10-21,0.39,0.37,-5.13
T,2003-07-24,0.41,0.42,+2.7
T,2003-04-24,0.36,0.42,+16.22
T,2003-01-28,0.62,0.62,+0.48
T,2002-10-24,0.54,0.51,-4.87
T,2002-07-23,0.59,0.61,+4.23
T,2002-04-18,0.51,0.51,+0.33
T,2002-01-24,0.61,0.64,+4.1
T,2001-10-22,0.6,0.59,-1.38
T,2001-07-25,0.57,0.61,+7.45
T,2001-04-23,0.51,0.51,-0.86
T,2001-01-25,0.57,0.57,-0.49
T,2000-10-23,0.59,0.57,-3.39
TGT,2025-08-19,-,-,-
TGT,2025-05-20,-,-,-
TGT,2025-03-03,-,-,-
TGT,2024-11-20,2.3,-,-
TGT,2024-08-21,2.18,2.57,+17.67
TGT,2024-05-22,2.06,2.03,-1.22
TGT,2024-03-05,2.42,2.98,+23.31
TGT,2023-11-15,1.48,2.1,+42.22
TGT,2023-08-16,1.39,1.8,+29.95
TGT,2023-05-17,1.76,2.05,+16.5
TGT,2023-02-28,1.4,1.89,+35.06
TGT,2022-11-16,2.13,1.54,-27.6
TGT,2022-08-17,0.72,0.39,-45.52
TGT,2022-05-18,3.07,2.19,-28.55
TGT,2022-03-01,2.86,3.19,+11.64
TGT,2021-11-17,2.83,3.03,+7.04
TGT,2021-08-18,3.49,3.64,+4.31
TGT,2021-05-19,2.25,3.69,+63.98
TGT,2021-03-02,2.54,2.67,+5.3
TGT,2020-11-18,1.6,2.79,+74.18
TGT,2020-08-19,1.62,3.38,+108.37
TGT,2020-05-20,0.4,0.59,+48.67
TGT,2020-03-03,1.66,1.69,+2.07
TGT,2019-11-20,1.19,1.36,+14.41
TGT,2019-08-21,1.62,1.82,+12.54
TGT,2019-05-22,1.43,1.53,+6.77
TGT,2019-03-05,1.52,1.53,+0.85
TGT,2018-11-20,1.12,1.09,-2.26
TGT,2018-08-22,1.4,1.47,+5.14
TGT,2018-05-23,1.39,1.32,-4.82
TGT,2018-03-06,1.38,1.37,-0.37
TGT,2017-11-15,0.86,0.91,+5.9
TGT,2017-08-16,1.19,1.23,+3.47
TGT,2017-05-17,0.91,1.21,+32.39
TGT,2017-02-28,1.51,1.45,-3.73
TGT,2016-11-16,0.83,1.04,+25.37
TGT,2016-08-17,1.12,1.23,+9.71
TGT,2016-05-18,1.19,1.29,+8.07
TGT,2016-02-24,1.54,1.52,-1.18
TGT,2015-11-18,0.86,0.86,+0.11
TGT,2015-08-19,1.11,1.22,+9.6
TGT,2015-05-20,1.03,1.1,+6.61
TGT,2015-02-25,1.46,1.5,+2.75
TGT,2014-11-19,0.47,0.54,+14.12
TGT,2014-08-20,0.79,0.78,-1.81
TGT,2014-05-21,0.71,0.7,-1.2
TGT,2014-02-26,0.79,0.9,+13.52
TGT,2013-11-21,0.63,0.56,-10.81
TGT,2013-08-21,0.96,0.97,+1.28
TGT,2013-05-22,0.85,0.82,-3.24
TGT,2013-02-27,1.48,1.47,-0.52
TGT,2012-11-15,0.77,0.81,+4.56
TGT,2012-08-15,1.01,1.06,+5.28
TGT,2012-05-16,1.01,1.04,+2.97
TGT,2012-02-23,1.4,1.43,+2.06
TGT,2011-11-16,0.74,0.82,+10.88
TGT,2011-08-17,0.97,1.03,+6.59
TGT,2011-05-18,0.94,0.99,+4.96
TGT,2011-02-24,1.4,1.38,-1.12
TGT,2010-11-17,0.68,0.68,-0.4
TGT,2010-08-18,0.92,0.92,+0.15
TGT,2010-05-19,0.86,0.9,+4.11
TGT,2010-02-23,1.16,1.24,+6.57
TGT,2009-11-17,0.5,0.58,+15.65
TGT,2009-08-18,0.66,0.79,+19.32
TGT,2009-05-20,0.6,0.69,+15.75
TGT,2009-02-24,0.83,0.81,-2.27
TGT,2008-11-17,0.48,0.49,+1.14
TGT,2008-08-19,0.76,0.82,+8.61
TGT,2008-05-20,0.71,0.74,+4.93
TGT,2008-02-26,1.22,1.23,+0.52
TGT,2007-11-20,0.62,0.56,-9.14
TGT,2007-08-21,0.8,0.8,-0.07
TGT,2007-05-23,0.71,0.75,+5.71
TGT,2007-02-27,1.27,1.29,+1.39
TGT,2006-11-14,0.55,0.59,+7.27
TGT,2006-08-10,0.69,0.7,+0.94
TGT,2006-05-15,0.64,0.63,-0.93
TGT,2006-02-16,1.05,1.06,+1.02
TGT,2005-11-10,0.45,0.49,+7.94
TGT,2005-08-11,0.59,0.61,+3.23
TGT,2005-05-12,0.53,0.55,+2.88
TGT,2005-02-17,0.89,0.9,+1.17
TGT,2004-11-11,0.38,0.37,-1.54
TGT,2004-08-12,0.47,0.4,-14.4
TGT,2004-05-13,0.47,0.48,+1.35
TGT,2004-02-19,0.87,0.91,+4.24
TGT,2003-11-13,0.33,0.33,+0.91
TGT,2003-08-14,0.4,0.39,-2.12
TGT,2003-05-15,0.39,0.38,-2.35
TGT,2003-02-20,0.75,0.75,+0.35
TGT,2002-11-14,0.28,0.3,+6.48
TGT,2002-08-15,0.37,0.38,+2.29
TGT,2002-05-21,0.36,0.38,+6.36
TGT,2002-02-28,0.72,0.73,+0.84
TGT,2001-11-20,0.25,0.25,+1.41
TGT,2001-08-21,0.3,0.3,+1.62
TGT,2001-05-29,0.28,0.28,+0.72
TGT,2001-03-06,0.59,0.61,+4.01
TGT,2000-11-14,0.23,0.24,+3.6
TJX,2025-08-19,-,-,-
TJX,2025-05-20,-,-,-
TJX,2025-02-26,-,-,-
TJX,2024-11-20,1.1,-,-
TJX,2024-08-21,0.92,0.96,+4.23
TJX,2024-05-22,0.87,0.93,+6.9
TJX,2024-02-28,1.12,1.22,+8.89
TJX,2023-11-15,0.99,1.03,+4.07
TJX,2023-08-16,0.77,0.85,+10.94
TJX,2023-05-17,0.71,0.76,+6.53
TJX,2023-02-22,0.89,0.89,+0.03
TJX,2022-11-16,0.8,0.86,+7.56
TJX,2022-08-17,0.66,0.69,+3.79
TJX,2022-05-18,0.6,0.68,+13.18
TJX,2022-02-23,0.91,0.78,-14.22
TJX,2021-11-17,0.81,0.84,+4.22
TJX,2021-08-18,0.57,0.79,+38.42
TJX,2021-05-19,0.31,0.44,+43.43
TJX,2021-02-24,0.62,0.5,-19.19
TJX,2020-11-18,0.4,0.71,+79.1
TJX,2020-08-19,-0.1,-0.18,-80.27
TJX,2020-05-21,-0.18,-0.74,-316.5
TJX,2020-02-26,0.77,0.81,+5.41
TJX,2019-11-19,0.66,0.68,+3.1
TJX,2019-08-20,0.62,0.62,-0.15
TJX,2019-05-21,0.55,0.57,+4.32
TJX,2019-02-27,0.68,0.68,-0.66
TJX,2018-11-20,0.61,0.63,+2.86
TJX,2018-08-21,0.53,0.59,+11.08
TJX,2018-05-22,0.51,0.48,-5.69
TJX,2018-02-28,0.64,0.65,+2.34
TJX,2017-11-14,0.5,0.5,+0.26
TJX,2017-08-15,0.42,0.43,+1.2
TJX,2017-05-16,0.39,0.39,-1.21
TJX,2017-02-22,0.5,0.52,+2.86
TJX,2016-11-15,0.43,0.46,+4.74
TJX,2016-08-16,0.41,0.42,+3.66
TJX,2016-05-17,0.35,0.38,+7.31
TJX,2016-02-24,0.47,0.5,+5.23
TJX,2015-11-17,0.42,0.43,+1.96
TJX,2015-08-18,0.38,0.4,+5.61
TJX,2015-05-19,0.33,0.35,+3.82
TJX,2015-02-25,0.45,0.47,+3.34
TJX,2014-11-18,0.42,0.43,+0.03
TJX,2014-08-19,0.36,0.38,+2.82
TJX,2014-05-20,0.33,0.32,-4.19
TJX,2014-02-26,0.41,0.41,-1.69
TJX,2013-11-19,0.37,0.38,+1.56
TJX,2013-08-20,0.32,0.33,+4.42
TJX,2013-05-21,0.31,0.31,-0.28
TJX,2013-02-27,0.4,0.41,+1.7
TJX,2012-11-13,0.31,0.31,+1.11
TJX,2012-08-14,0.27,0.28,+1.97
TJX,2012-05-15,0.27,0.28,+1.78
TJX,2012-02-22,0.31,0.31,-0.16
TJX,2011-11-15,0.26,0.27,+0.55
TJX,2011-08-16,0.22,0.23,+1.46
TJX,2011-05-17,0.2,0.2,-3.03
TJX,2011-02-23,0.26,0.26,+2.79
TJX,2010-11-16,0.23,0.23,+1.04
TJX,2010-08-17,0.18,0.18,-0.45
TJX,2010-05-18,0.19,0.2,+2.82
TJX,2010-02-24,0.23,0.24,+3.41
TJX,2009-11-17,0.2,0.2,+1.74
TJX,2009-08-18,0.15,0.15,+2.38
TJX,2009-05-19,0.12,0.12,+0.72
TJX,2009-02-25,0.13,0.14,+8.91
TJX,2008-11-11,0.14,0.14,+4.45
TJX,2008-08-12,0.12,0.12,+1.27
TJX,2008-05-13,0.1,0.1,+0.68
TJX,2008-02-20,0.16,0.16,+2.3
TJX,2007-11-13,0.14,0.14,-1.12
TJX,2007-08-14,0.09,0.1,+3.23
TJX,2007-05-15,0.09,0.09,-2.31
TJX,2007-02-21,0.13,0.13,+2
TJX,2006-11-14,0.12,0.12,+3.35
TJX,2006-08-15,0.07,0.07,+6.71
TJX,2006-05-16,0.08,0.09,+2.86
TJX,2006-02-22,0.11,0.12,+4.89
TJX,2005-11-15,0.09,0.09,+4.69
TJX,2005-08-16,0.06,0.06,-2.13
TJX,2005-05-17,0.08,0.08,-3.23
TJX,2005-02-23,0.1,0.1,-0.84
TJX,2004-11-16,0.1,0.1,+0.13
TJX,2004-08-17,0.06,0.06,+1.49
TJX,2004-05-18,0.08,0.08,+2.93
TJX,2004-02-25,0.11,0.12,+7.49
TJX,2003-11-11,0.09,0.09,+0.14
TJX,2003-08-12,0.06,0.06,+1.75
TJX,2003-05-13,0.06,0.06,-0.85
TJX,2003-02-26,0.07,0.07,-2.03
TJX,2002-11-12,0.07,0.07,-4.07
TJX,2002-08-13,0.06,0.06,+2.41
TJX,2002-05-14,0.07,0.07,+2.79
TJX,2002-02-27,0.07,0.07,+0.39
TJX,2001-11-13,0.07,0.07,-
TJX,2001-08-14,0.05,0.05,-0.32
TJX,2001-05-15,0.05,0.06,+1.49
TJX,2001-02-28,0.06,0.06,+4.2
TJX,2000-11-14,0.07,0.07,+1.95
TMO,2025-07-22,-,-,-
TMO,2025-04-22,-,-,-
TMO,2025-01-31,5.26,-,-
TMO,2024-10-23,5.25,-,-
TMO,2024-07-24,5.12,5.37,+4.78
TMO,2024-04-24,4.71,5.11,+8.5
TMO,2024-01-31,5.64,5.67,+0.46
TMO,2023-10-25,5.61,5.69,+1.43
TMO,2023-07-26,5.43,5.15,-5.08
TMO,2023-04-26,5.03,5.03,+0.07
TMO,2023-02-01,5.2,5.4,+3.93
TMO,2022-10-26,4.81,5.08,+5.57
TMO,2022-07-28,4.99,5.51,+10.48
TMO,2022-04-28,6.18,7.25,+17.3
TMO,2022-02-02,5.27,6.54,+24.05
TMO,2021-10-27,4.67,5.76,+23.34
TMO,2021-07-28,5.44,5.6,+2.93
TMO,2021-04-29,6.65,7.21,+8.48
TMO,2021-02-01,6.56,7.09,+8.06
TMO,2020-10-21,4.31,5.63,+30.53
TMO,2020-07-22,3.42,3.89,+13.91
TMO,2020-04-22,2.79,2.94,+5.2
TMO,2020-01-30,3.54,3.55,+0.33
TMO,2019-10-23,2.87,2.94,+2.38
TMO,2019-07-24,3,3.04,+1.44
TMO,2019-04-24,2.73,2.81,+2.91
TMO,2019-01-30,3.18,3.25,+2.13
TMO,2018-10-24,2.55,2.62,+2.83
TMO,2018-07-25,2.62,2.75,+4.86
TMO,2018-04-25,2.4,2.5,+4.1
TMO,2018-01-31,2.66,2.79,+4.72
TMO,2017-10-25,2.25,2.31,+2.84
TMO,2017-07-26,2.27,2.3,+1.55
TMO,2017-04-26,2.02,2.08,+2.84
TMO,2017-01-31,2.38,2.41,+1.4
TMO,2016-10-27,1.97,2.03,+2.95
TMO,2016-07-28,2.01,2.03,+1.05
TMO,2016-04-28,1.74,1.8,+3.35
TMO,2016-01-28,2.11,2.12,+0.59
TMO,2015-10-21,1.79,1.8,+0.62
TMO,2015-07-22,1.78,1.84,+3.34
TMO,2015-04-22,1.61,1.63,+1.31
TMO,2015-01-29,1.94,1.99,+2.61
TMO,2014-10-22,1.69,1.71,+1.18
TMO,2014-07-23,1.62,1.72,+5.88
TMO,2014-04-23,1.4,1.53,+9.14
TMO,2014-01-30,1.37,1.43,+4.02
TMO,2013-10-23,1.28,1.3,+1.48
TMO,2013-07-24,1.3,1.32,+1.42
TMO,2013-04-24,1.29,1.37,+6.19
TMO,2013-01-31,1.28,1.36,+6.15
TMO,2012-10-24,1.16,1.19,+2.38
TMO,2012-07-25,1.16,1.22,+5.23
TMO,2012-04-25,1.11,1.17,+5.15
TMO,2012-02-01,1.15,1.18,+2.23
TMO,2011-10-26,1.07,1.07,-0.07
TMO,2011-07-27,0.98,0.99,+0.92
TMO,2011-04-27,0.88,0.92,+5.01
TMO,2011-02-02,0.95,1,+5.49
TMO,2010-10-27,0.83,0.9,+7.96
TMO,2010-07-27,0.84,0.84,-0.18
TMO,2010-04-28,0.75,0.84,+12.12
TMO,2010-02-03,0.88,0.91,+3.18
TMO,2009-10-22,0.75,0.78,+3.36
TMO,2009-07-23,0.66,0.74,+11.46
TMO,2009-04-23,0.7,0.62,-11.09
TMO,2009-02-04,0.83,0.88,+5.64
TMO,2008-10-23,0.76,0.76,-0.48
TMO,2008-07-24,0.77,0.79,+2.72
TMO,2008-04-24,0.72,0.74,+2.91
TMO,2008-02-06,0.69,0.76,+9.99
TMO,2007-10-25,0.63,0.65,+2.81
TMO,2007-07-26,0.6,0.65,+8.33
TMO,2007-04-26,0.53,0.59,+10.63
TMO,2007-02-08,0.53,0.57,+6.74
TMO,2006-10-25,0.43,0.44,+2.92
TMO,2006-07-26,0.4,0.42,+4.13
TMO,2006-04-26,0.36,0.39,+8.77
TMO,2006-02-02,0.47,0.49,+4.7
TMO,2005-10-26,0.39,0.4,+3.45
TMO,2005-07-27,0.35,0.36,+3.6
TMO,2005-04-27,0.31,0.31,-
TMO,2005-02-02,0.39,0.38,-1.3
TMO,2004-10-26,0.3,0.32,+6.22
TMO,2004-07-27,0.29,0.29,-
TMO,2004-04-27,0.27,0.27,-
TMO,2004-02-04,0.34,0.35,+3.38
TMO,2003-10-21,0.27,0.27,+1.25
TMO,2003-07-22,0.24,0.26,+10.64
TMO,2003-04-23,0.23,0.22,-3.51
TMO,2003-02-05,0.29,0.31,+7.83
TMO,2002-10-22,0.23,0.23,+1.1
TMO,2002-07-23,0.22,0.24,+10.34
TMO,2002-04-25,0.19,0.2,+3.45
TMO,2002-02-13,0.23,0.25,+7.53
TMO,2001-10-24,0.21,0.22,+3.13
TMO,2001-07-26,0.23,0.23,-0.86
TMO,2001-04-26,0.18,0.21,+18.31
TMO,2001-02-14,0.23,0.25,+11.11
TMO,2000-10-30,0.18,0.18,-
TMUS,2025-07-29,-,-,-
TMUS,2025-04-23,-,-,-
TMUS,2025-01-23,-,-,-
TMUS,2024-10-23,2.43,-,-
TMUS,2024-07-31,2.28,2.49,+9.4
TMUS,2024-04-25,1.87,2,+7.16
TMUS,2024-01-25,1.9,1.67,-12.12
TMUS,2023-10-25,1.74,1.82,+4.66
TMUS,2023-07-27,1.69,1.86,+10.13
TMUS,2023-04-27,1.48,1.58,+6.93
TMUS,2023-02-01,1.1,1.18,+7.56
TMUS,2022-10-27,0.04,0.4,+817.85
TMUS,2022-07-27,0.25,0.43,+75.01
TMUS,2022-04-27,0.33,0.57,+75.29
TMUS,2022-02-02,0.15,0.34,+123.61
TMUS,2021-11-02,0.53,0.55,+3.82
TMUS,2021-07-29,0.53,0.78,+46.75
TMUS,2021-05-04,0.57,0.74,+29.27
TMUS,2021-02-04,0.51,0.6,+17.12
TMUS,2020-11-05,0.43,1,+133.37
TMUS,2020-08-06,0.07,0.38,+436.95
TMUS,2020-05-06,1.02,1.1,+8.1
TMUS,2020-02-06,0.83,0.87,+5.21
TMUS,2019-10-28,0.96,1.01,+5.45
TMUS,2019-07-25,0.97,1.09,+11.87
TMUS,2019-04-25,0.91,1.06,+16.8
TMUS,2019-02-07,0.69,0.75,+8
TMUS,2018-10-30,0.85,0.93,+9.66
TMUS,2018-08-01,0.87,0.92,+5.45
TMUS,2018-05-01,0.71,0.78,+9.45
TMUS,2018-02-08,0.37,0.61,+64.11
TMUS,2017-10-23,0.46,0.63,+38.16
TMUS,2017-07-19,0.38,0.67,+74.74
TMUS,2017-04-24,0.35,0.48,+38.67
TMUS,2017-02-14,0.3,0.45,+52.31
TMUS,2016-10-24,0.22,0.27,+22.55
TMUS,2016-07-27,0.2,0.25,+23.21
TMUS,2016-04-26,0.1,0.56,+489.47
TMUS,2016-02-17,0.15,0.34,+121.14
TMUS,2015-10-27,0.3,0.15,-50.3
TMUS,2015-07-30,0.18,0.42,+127.86
TMUS,2015-04-28,-0.1,-0.09,+5.45
TMUS,2015-02-19,0.05,0.12,+133.33
TMUS,2014-10-27,0.01,-0.12,-1440.78
TMUS,2014-07-31,0.08,0.48,+503.62
TMUS,2014-05-01,-0.1,-0.18,-81.69
TMUS,2014-02-25,-0.13,0.04,+131.64
TMUS,2013-11-05,0.06,-0.03,-152.96
TMUS,2013-08-08,0.07,0.05,-27.54
TMUS,2013-04-24,0.18,0.12,-32.55
TMUS,2013-02-26,0.23,0.18,-20.99
TMUS,2012-10-30,0.52,0.76,+47.57
TMUS,2012-07-26,0.43,0.82,+92.77
TMUS,2012-04-26,0.34,0.12,-64.84
TMUS,2012-02-23,0.32,0.5,+55.72
TMUS,2011-11-01,0.46,0.38,-17.84
TMUS,2011-08-02,0.55,0.46,-17.01
TMUS,2011-05-03,0.38,0.3,-20.93
TMUS,2011-02-24,0.33,0.42,+27.89
TMUS,2010-11-04,0.43,0.44,+2.84
TMUS,2010-08-05,0.26,0.44,+66.56
TMUS,2010-05-06,0.12,0.12,+0.7
TMUS,2010-02-25,0.12,0.18,+54.11
TMUS,2009-11-05,0.19,0.42,+125.37
TMUS,2009-08-06,0.27,0.14,-48.4
TMUS,2009-05-07,0.17,0.24,+40.11
TMUS,2009-02-26,0.15,0.08,-45.33
TMUS,2008-11-05,0.3,0.26,-13.67
TMUS,2008-08-07,0.33,0.28,-15.15
TMUS,2008-05-06,0.27,0.22,-19.51
TMUS,2008-02-27,0.25,-0.28,-213.88
TMUS,2007-11-14,0.27,0.3,+12.15
TMUS,2007-08-03,0.27,0.34,+26.24
TMUS,2007-05-14,0.09,0.22,+135.72
TSLA,2025-07-21,-,-,-
TSLA,2025-04-23,-,-,-
TSLA,2025-01-24,-,-,-
TSLA,2024-10-23,0.58,-,-
TSLA,2024-07-23,0.62,0.52,-16.62
TSLA,2024-04-23,0.51,0.45,-12.04
TSLA,2024-01-24,0.74,0.71,-4.39
TSLA,2023-10-18,0.72,0.66,-8.25
TSLA,2023-07-19,0.82,0.91,+10.63
TSLA,2023-04-19,0.85,0.85,-0.04
TSLA,2023-01-25,1.13,1.19,+5.55
TSLA,2022-10-19,0.99,1.05,+5.7
TSLA,2022-07-20,0.6,0.76,+25.11
TSLA,2022-04-20,0.75,1.07,+42.56
TSLA,2022-01-26,0.79,0.85,+7.15
TSLA,2021-10-20,0.53,0.62,+16.68
TSLA,2021-07-26,0.33,0.48,+47.7
TSLA,2021-04-26,0.26,0.31,+17.77
TSLA,2021-01-27,0.34,0.27,-22.52
TSLA,2020-10-21,0.19,0.25,+30.72
TSLA,2020-07-22,-0.01,0.15,+1283.47
TSLA,2020-04-29,-0.02,0.08,+456.81
TSLA,2020-01-29,0.11,0.14,+19.49
TSLA,2019-10-23,-0.03,0.12,+542.7
TSLA,2019-07-24,-0.02,-0.07,-214.14
TSLA,2019-04-24,-0.05,-0.12,-158.04
TSLA,2019-01-30,0.08,0.13,+69.3
TSLA,2018-10-24,0.03,0.19,+530.36
TSLA,2018-08-01,-0.2,-0.16,+18.34
TSLA,2018-05-02,-0.24,-0.22,+6.47
TSLA,2018-02-07,-0.21,-0.2,+1.69
