symbol,earnings_date,eps_estimate,reported_eps,surprise,implied_volatility
AMAT,2017-08-17,0.84,0.86,+2.91,0.36886006
AMAT,2017-05-18,0.76,0.79,+3.55,0.32488768
AMAT,2017-02-15,0.66,0.67,+1.91,0.28004219
AMAT,2016-11-17,0.65,0.66,+0.93,0.36938392
AMAT,2016-08-18,0.48,0.5,+5.06,0.32563378
AMAT,2016-05-19,0.32,0.34,+6.69,no data available
AMAT,2016-02-18,0.25,0.26,+2.49,no data available
AMAT,2015-11-12,0.29,0.29,+0.76,no data available
AMAT,2015-08-13,0.33,0.33,-0.21,no data available
AMAT,2015-05-14,0.28,0.29,+4.39,no data available
AMAT,2015-02-11,0.27,0.27,+0.45,no data available
AMAT,2014-11-13,0.27,0.27,+0.45,no data available
AMAT,2014-08-14,0.27,0.28,+3.83,no data available
AMAT,2014-05-15,0.28,0.28,+0.85,no data available
AMAT,2014-02-12,0.22,0.23,+2.55,no data available
AMAT,2013-11-14,0.18,0.19,+5.23,no data available
AMAT,2013-08-15,0.19,0.18,-6.58,no data available
AMAT,2013-05-16,0.13,0.16,+22.48,no data available
AMAT,2013-02-13,0.03,0.06,+88.21,no data available
AMAT,2012-11-15,0.03,0.06,+89.45,no data available
AMAT,2012-08-15,0.22,0.24,+9.88,no data available
AMAT,2012-05-17,0.24,0.27,+13.06,no data available
AMAT,2012-02-17,0.12,0.18,+45.95,no data available
AMAT,2011-11-16,0.19,0.21,+8.25,no data available
AMAT,2011-08-24,0.33,0.35,+5.26,no data available
AMAT,2011-05-24,0.37,0.38,+2.85,no data available
AMAT,2011-02-24,0.33,0.36,+9.92,no data available
AMAT,2010-11-17,0.31,0.36,+17.03,no data available
AMAT,2010-08-18,0.25,0.29,+14.17,no data available
AMAT,2010-05-19,0.21,0.22,+4.51,no data available
AMAT,2010-02-17,0.13,0.13,-3.14,no data available
AMAT,2009-11-11,0.03,0.11,+280.75,no data available
AMAT,2009-08-11,-0.08,-0.03,+62.5,no data available
AMAT,2009-05-12,-0.1,-0.12,-19.01,no data available
AMAT,2009-02-10,-,-0.02,-2005.26,no data available
AMAT,2008-11-12,0.14,0.18,+26.69,no data available
AMAT,2008-08-12,0.14,0.14,+2.34,no data available
AMAT,2008-05-13,0.22,0.24,+10.93,no data available
AMAT,2008-02-12,0.2,0.23,+14.05,no data available
AMAT,2007-11-14,0.29,0.3,+4.63,no data available
AMAT,2007-08-14,0.32,0.35,+10.93,no data available
AMAT,2007-05-15,0.28,0.34,+20.14,no data available
AMAT,2007-02-13,0.27,0.28,+3.32,no data available
AMAT,2006-11-15,0.31,0.3,-3.01,no data available
AMAT,2006-08-15,0.3,0.32,+7.16,no data available
AMAT,2006-05-16,0.23,0.26,+11.68,no data available
AMAT,2006-02-15,0.16,0.17,+7.21,no data available
AMAT,2005-11-16,0.14,0.17,+19.11,no data available
AMAT,2005-08-16,0.14,0.14,+0.93,no data available
AMAT,2005-05-17,0.17,0.18,+6.08,no data available
AMAT,2005-02-15,0.16,0.17,+9.34,no data available
AMAT,2004-11-17,0.26,0.27,+3.99,no data available
AMAT,2004-08-17,0.25,0.26,+5.6,no data available
AMAT,2004-05-18,0.19,0.22,+16.01,no data available
AMAT,2004-02-18,0.08,0.12,+47.95,no data available
AMAT,2003-11-12,0.05,0.06,+13.29,no data available
AMAT,2003-08-12,0.04,0.05,+34.41,no data available
AMAT,2003-05-13,0.02,0.03,+82.93,no data available
AMAT,2003-02-11,0.02,-,-100,no data available
AMAT,2002-11-13,0.08,0.09,+16.26,no data available
AMAT,2002-08-13,0.05,0.07,+35,no data available
AMAT,2002-05-14,0.02,0.03,+78.04,no data available
AMAT,2002-02-12,-,0.01,+531.03,no data available
AMAT,2001-11-14,0.02,0.02,-22.68,no data available
AMAT,2001-08-14,0.01,0.03,+107.64,no data available
AMAT,2001-05-15,0.16,0.16,-2.18,no data available
AMAT,2001-02-13,0.31,0.33,+4.99,no data available
AMAT,2000-11-15,0.38,0.39,+1.81,no data available
AMD,2025-07-28,-,-,-,no data available
AMD,2025-04-28,-,-,-,no data available
AMD,2025-01-28,-,-,-,no data available
AMD,2024-10-29,0.91,-,-,no data available
AMD,2024-07-30,0.68,0.69,+2.04,0.58038788
AMD,2024-04-30,0.61,0.62,+1.75,0.5597669
AMD,2024-01-30,0.77,0.77,-0.32,0.57014882
AMD,2023-10-31,0.68,0.7,+3.44,0.53103404
AMD,2023-08-01,0.57,0.58,+1.49,0.54628944
AMD,2023-05-02,0.56,0.6,+6.36,0.49041117
AMD,2023-01-31,0.67,0.69,+3.28,0.52411275
AMD,2022-11-01,0.68,0.67,-2.15,0.61162891
AMD,2022-08-02,1.03,1.05,+1.62,0.56622782
AMD,2022-05-03,0.91,1.13,+24.18,0.6595223
AMD,2022-02-01,0.76,0.92,+21.36,0.62955123
AMD,2021-10-26,0.67,0.73,+9.02,0.4581383
AMD,2021-07-27,0.54,0.63,+16,0.40016459
AMD,2021-04-27,0.44,0.52,+18.15,0.46239267
AMD,2021-01-26,0.47,0.52,+10.41,0.63752024
AMD,2020-10-27,0.36,0.41,+15.06,0.52173158
AMD,2020-07-28,0.16,0.18,+10.09,0.58761078
AMD,2020-04-28,0.18,0.18,+0.09,0.60186609
AMD,2020-01-28,0.31,0.32,+4.37,0.54647993
AMD,2019-10-29,0.18,0.18,-1.69,0.56160834
AMD,2019-07-30,0.08,0.08,+3.9,0.5547188
AMD,2019-04-30,0.05,0.06,+16.75,0.61958204
AMD,2019-01-29,0.08,0.08,-2.39,0.63702813
AMD,2018-10-24,0.12,0.13,+4.56,0.94831135
AMD,2018-07-25,0.13,0.14,+11.64,0.63007509
AMD,2018-04-25,0.09,0.11,+23.94,0.60215183
AMD,2018-01-30,0.05,0.08,+62.5,0.67417447
AMD,2017-10-24,0.08,0.1,+32.28,0.57151403
AMD,2017-07-25,-,0.02,+7792.31,0.71668641
AMD,2017-05-01,-0.04,-0.04,+3.66,0.61323224
AMD,2017-01-31,-0.02,-0.01,+35.73,0.69403348
AMD,2016-10-20,-,0.03,+671.21,0.78088292
AMD,2016-07-21,-0.08,-0.05,+40,no data available
AMD,2016-04-21,-0.13,-0.12,+6.09,no data available
AMD,2016-01-19,-0.1,-0.1,+1.31,no data available
AMD,2015-10-15,-0.12,-0.17,-46.67,no data available
AMD,2015-07-16,-0.17,-0.17,-2.48,no data available
AMD,2015-04-16,-0.05,-0.09,-73.08,no data available
AMD,2015-01-20,0.01,-,-100,no data available
AMD,2014-10-16,0.04,0.03,-29.25,no data available
AMD,2014-07-17,0.03,0.02,-20.79,no data available
AMD,2014-04-17,-,0.02,+400,no data available
AMD,2014-01-21,0.05,0.06,+14.29,no data available
AMD,2013-10-17,0.02,0.04,+86.57,no data available
AMD,2013-07-18,-0.12,-0.09,+27.8,no data available
AMD,2013-04-18,-0.18,-0.13,+25.92,no data available
AMD,2013-01-22,-0.2,-0.14,+30.66,no data available
AMD,2012-10-18,-0.15,-0.2,-32.29,no data available
AMD,2012-07-19,0.07,0.06,-14.32,no data available
AMD,2012-04-19,0.09,0.12,+27.27,no data available
AMD,2012-01-24,0.16,0.19,+19.58,no data available
AMD,2011-10-27,0.1,0.15,+49.69,no data available
AMD,2011-07-21,0.08,0.09,+15.7,no data available
AMD,2011-04-21,0.05,0.08,+50.72,no data available
AMD,2011-01-20,0.11,0.14,+26.32,no data available
AMD,2010-10-14,0.06,0.15,+137.34,no data available
AMD,2010-07-15,0.06,0.11,+76.28,no data available
AMD,2010-04-15,-0.04,0.09,+300,no data available
AMD,2010-01-21,-0.18,1.52,+967.28,no data available
AMD,2009-10-15,-0.42,-0.18,+57.02,no data available
AMD,2009-07-21,-0.47,-0.49,-4.18,no data available
AMD,2009-04-21,-0.66,-0.66,+0.62,no data available
AMD,2009-01-22,-0.54,-0.69,-27.61,no data available
AMD,2008-10-16,-0.4,0.13,+132.31,no data available
AMD,2008-07-17,-0.52,-0.6,-15.63,no data available
AMD,2008-04-17,-0.51,-0.51,-0.07,no data available
AMD,2008-01-17,-0.36,-0.17,+52.83,no data available
AMD,2007-10-18,-0.62,-0.49,+20.92,no data available
AMD,2007-07-19,-0.85,-0.95,-12.19,no data available
AMD,2007-04-19,-0.48,-0.9,-86.07,no data available
AMD,2007-01-23,0.1,-0.04,-140.63,no data available
AMD,2006-10-18,0.24,0.27,+14.08,no data available
AMD,2006-07-20,0.22,0.18,-16.79,no data available
AMD,2006-04-12,0.29,0.38,+29.55,no data available
AMD,2006-01-18,0.26,0.45,+75.1,no data available
AMD,2005-10-11,0.08,0.18,+113.07,no data available
AMD,2005-07-13,-0.05,0.03,+156.13,no data available
AMD,2005-04-13,0.02,-0.04,-279.69,no data available
AMD,2005-01-18,0.08,0.05,-36.71,no data available
AMD,2004-10-07,0.12,0.12,-1.82,no data available
AMD,2004-07-14,0.09,0.09,-3.82,no data available
AMD,2004-04-14,0.04,0.12,+242.86,no data available
AMD,2004-01-20,0.04,0.12,+223.1,no data available
AMD,2003-10-16,-0.36,-0.09,+75.29,no data available
AMD,2003-07-16,-0.53,-0.4,+24.23,no data available
AMD,2003-04-16,-0.48,-0.42,+13.13,no data available
AMD,2003-01-16,-0.42,-0.68,-60.57,no data available
AMD,2002-10-16,-0.67,-0.74,-10.63,no data available
AMD,2002-07-17,-0.45,-0.54,-20.89,no data available
AMD,2002-04-17,-0.06,-0.03,+50,no data available
AMD,2002-01-16,-0.18,-0.05,+72.31,no data available
AMD,2001-10-17,-0.28,-0.28,+1.6,no data available
AMD,2001-07-12,0.04,0.05,+27.45,no data available
AMD,2001-04-18,0.33,0.37,+11.34,no data available
AMD,2001-01-17,0.55,0.53,-3.17,no data available
AMD,2000-10-11,0.62,0.64,+2.84,no data available
AMGN,2025-08-04,-,-,-,no data available
AMGN,2025-04-30,-,-,-,no data available
AMGN,2025-02-04,-,-,-,no data available
AMGN,2024-10-30,5.11,-,-,no data available
AMGN,2024-08-06,5.01,4.97,-0.71,0.32869756
AMGN,2024-05-02,3.87,3.96,+2.32,0.30912429
AMGN,2024-02-06,4.61,4.71,+2.27,0.26169126
AMGN,2023-10-31,4.67,4.96,+6.16,0.21087696
AMGN,2023-08-03,4.49,5,+11.3,0.23368863
AMGN,2023-04-27,3.85,3.98,+3.45,0.23262504
AMGN,2023-01-31,4.1,4.09,-0.13,0.24897578
AMGN,2022-11-03,4.44,4.7,+5.88,0.26934277
AMGN,2022-08-04,4.4,4.65,+5.76,0.25161095
AMGN,2022-04-27,4.09,4.25,+3.79,0.282217
AMGN,2022-02-07,4.08,4.36,+6.9,0.28809057
AMGN,2021-11-02,4.27,4.67,+9.31,0.25194431
AMGN,2021-08-03,4.09,4.38,+7.08,0.22446554
AMGN,2021-04-27,4.05,3.7,-8.55,0.22267172
AMGN,2021-02-02,3.39,3.81,+12.38,0.32476068
AMGN,2020-10-28,3.81,4.37,+14.83,0.40786373
AMGN,2020-07-28,3.82,4.25,+11.11,0.2797882
AMGN,2020-04-30,3.76,4.17,+10.83,0.30866393
AMGN,2020-01-30,3.47,3.64,+5.04,0.24253073
AMGN,2019-10-29,3.53,3.66,+3.76,0.21790937
AMGN,2019-07-30,3.59,3.97,+10.64,0.24499128
AMGN,2019-04-30,3.48,3.56,+2.4,0.28274086
AMGN,2019-01-29,3.27,3.42,+4.49,0.23838748
AMGN,2018-10-30,3.45,3.69,+6.92,0.32453844
AMGN,2018-07-26,3.54,3.83,+8.1,0.20720995
AMGN,2018-04-24,3.23,3.47,+7.27,0.2652789
AMGN,2018-02-01,3.03,2.89,-4.68,0.26832681
AMGN,2017-10-25,3.11,3.27,+5.14,0.22924377
AMGN,2017-07-25,3.11,3.27,+5.09,0.20220948
AMGN,2017-04-26,3,3.15,+4.85,0.2014475
AMGN,2017-02-02,2.79,2.89,+3.67,0.26870779
AMGN,2016-10-27,2.79,3.02,+8.09,0.22808493
AMGN,2016-07-27,2.74,2.84,+3.75,no data available
AMGN,2016-04-28,2.6,2.9,+11.51,no data available
AMGN,2016-01-28,2.29,2.61,+13.79,no data available
AMGN,2015-10-28,2.38,2.72,+14.41,no data available
AMGN,2015-07-30,2.43,2.57,+5.91,no data available
AMGN,2015-04-21,2.1,2.48,+18.22,no data available
AMGN,2015-01-27,2.05,2.16,+5.3,no data available
AMGN,2014-10-27,2.11,2.3,+8.83,no data available
AMGN,2014-07-29,2.07,2.37,+14.74,no data available
AMGN,2014-04-22,1.94,1.87,-3.64,no data available
AMGN,2014-01-28,1.68,1.82,+8.05,no data available
AMGN,2013-10-22,1.77,1.94,+9.54,no data available
AMGN,2013-07-30,1.74,1.89,+8.54,no data available
AMGN,2013-04-23,1.84,1.96,+6.8,no data available
AMGN,2013-01-23,1.38,1.4,+1.45,no data available
AMGN,2012-10-23,1.47,1.67,+13.27,no data available
AMGN,2012-07-26,1.54,1.83,+18.63,no data available
AMGN,2012-04-24,1.45,1.61,+10.67,no data available
AMGN,2012-01-26,1.22,1.21,-1.17,no data available
AMGN,2011-10-24,1.29,1.4,+8.13,no data available
AMGN,2011-07-29,1.28,1.37,+6.67,no data available
AMGN,2011-04-20,1.29,1.34,+3.85,no data available
AMGN,2011-01-24,1.11,1.17,+5.52,no data available
AMGN,2010-10-25,1.27,1.36,+7.34,no data available
AMGN,2010-07-29,1.3,1.38,+6.31,no data available
AMGN,2010-04-21,1.23,1.3,+5.48,no data available
AMGN,2010-01-25,1.12,1.05,-5.9,no data available
AMGN,2009-10-21,1.27,1.49,+17.6,no data available
AMGN,2009-07-27,1.16,1.29,+10.82,no data available
AMGN,2009-04-23,1.15,1.08,-5.7,no data available
AMGN,2009-01-26,1.07,1.06,-0.54,no data available
AMGN,2008-10-22,1.08,1.23,+13.42,no data available
AMGN,2008-07-28,1.02,1.14,+11.94,no data available
AMGN,2008-04-24,1.04,1.12,+7.33,no data available
AMGN,2008-01-24,0.97,1,+3.15,no data available
AMGN,2007-10-24,1.03,1.08,+4.6,no data available
AMGN,2007-07-26,1.06,1.12,+5.43,no data available
AMGN,2007-04-23,1.08,1.08,+0.04,no data available
AMGN,2007-01-25,0.95,0.9,-4.93,no data available
AMGN,2006-10-23,0.98,1.04,+6.52,no data available
AMGN,2006-07-20,0.94,1.05,+11.7,no data available
AMGN,2006-04-18,0.89,0.91,+2.06,no data available
AMGN,2006-01-26,0.76,0.75,-0.68,no data available
AMGN,2005-10-19,0.82,0.85,+3.05,no data available
AMGN,2005-07-19,0.72,0.88,+21.98,no data available
AMGN,2005-04-21,0.67,0.72,+6.95,no data available
AMGN,2005-01-27,0.61,0.58,-5.64,no data available
AMGN,2004-10-20,0.62,0.64,+2.54,no data available
AMGN,2004-07-22,0.6,0.62,+4.01,no data available
AMGN,2004-04-22,0.55,0.57,+3.04,no data available
AMGN,2004-01-22,0.48,0.46,-3.63,no data available
AMGN,2003-10-21,0.51,0.53,+4.29,no data available
AMGN,2003-07-22,0.46,0.49,+6.87,no data available
AMGN,2003-04-22,0.39,0.42,+6.52,no data available
AMGN,2003-01-23,0.35,0.35,-0.68,no data available
AMGN,2002-10-23,0.32,0.34,+7.74,no data available
AMGN,2002-07-24,0.35,0.38,+9.61,no data available
AMGN,2002-04-25,0.32,0.32,+1,no data available
AMGN,2002-01-23,0.31,0.3,-1.76,no data available
AMGN,2001-10-25,0.29,0.3,+2.04,no data available
